id,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,GDP,Target
97171,17,4,9500,1,140.0,128.4,1,0,1,0,1,20,0,7,7,7,13.884285714285712,0,8,9,8,14.75,11.1,2.02,Graduate
43234,17,1,9085,1,120.0,118.1,0,0,1,1,0,20,0,5,10,4,10.25,0,5,12,2,10.0,7.6,0.32,Enrolled
18922,1,1,9254,1,133.1,116.0,1,0,1,0,0,19,0,6,6,0,0.0,0,6,0,0,0.0,13.9,0.79,Dropout
96156,1,1,171,1,129.0,129.0,0,0,1,1,1,19,0,0,0,0,0.0,0,0,0,0,0.0,9.4,-3.12,Graduate
17486,1,3,9238,1,125.0,118.3,1,0,1,0,0,19,0,6,8,5,11.0,0,6,8,4,11.75,9.4,-3.12,Graduate
119873,1,3,9147,1,132.0,119.1,1,0,1,0,0,18,0,5,7,5,11.6,0,5,9,5,12.666666666666666,12.4,1.79,Graduate
25913,39,1,8014,0,133.1,135.6,0,0,1,0,0,43,0,6,13,5,10.4,0,6,6,6,12.0,12.4,1.79,Graduate
33878,1,1,9070,1,135.0,128.0,1,0,1,0,0,20,0,6,6,6,14.0,0,6,8,6,13.125,10.8,1.74,Graduate
126742,1,2,9500,1,126.0,117.8,1,0,1,0,1,19,0,7,7,7,12.457142857142856,0,8,8,8,13.0625,13.9,0.79,Graduate
91148,1,1,9238,1,152.0,144.2,0,0,1,0,1,18,0,6,7,6,13.571428571428571,0,6,7,6,13.571428571428571,12.4,1.79,Graduate
37779,17,2,9670,1,122.0,130.8,1,0,1,0,0,20,0,5,5,5,12.8,0,5,6,5,12.2,9.4,-3.12,Graduate
88183,39,1,9085,1,133.1,117.0,0,0,1,0,0,29,0,6,0,0,0.0,0,6,0,0,0.0,12.7,-1.7,Graduate
101331,17,4,9670,1,130.0,126.6,1,0,1,0,1,19,0,6,11,5,11.2,0,6,9,5,14.2,11.1,2.02,Graduate
39781,17,1,9670,1,136.0,122.0,1,0,1,0,0,20,0,5,7,4,11.0,0,5,10,3,11.333333333333334,9.4,-3.12,Enrolled
47483,1,1,9670,1,123.0,118.8,0,0,1,1,1,19,0,6,8,6,14.0,0,6,7,6,13.285714285714286,11.1,2.02,Graduate
11980,17,3,9070,1,122.0,120.5,0,0,1,1,0,19,0,6,0,0,0.0,0,6,0,0,0.0,10.8,1.74,Dropout
82348,17,2,9670,1,142.0,128.8,1,0,1,1,0,18,0,5,10,4,11.25,0,5,7,4,11.25,9.4,-3.12,Graduate
29497,39,1,9500,1,100.0,111.5,0,0,1,0,0,50,0,7,0,0,0.0,0,8,0,0,0.0,11.1,2.02,Dropout
88824,39,1,9991,0,140.0,130.0,0,0,1,0,0,35,0,5,6,4,10.8,0,5,7,5,12.0,9.4,-3.12,Graduate
57774,44,1,9003,1,120.0,120.0,1,0,1,1,0,20,0,6,9,5,12.5,0,6,12,1,12.0,16.2,-0.92,Dropout
72601,39,1,9991,0,120.0,136.0,0,1,1,1,0,27,0,5,5,0,0.0,0,5,5,0,0.0,13.9,0.79,Dropout
9026,1,6,9500,1,142.0,134.8,1,0,1,0,0,18,0,8,8,8,14.445,0,8,8,8,14.445,9.4,-3.12,Graduate
73328,1,2,9773,1,132.0,126.1,1,0,1,0,1,18,0,6,8,6,15.0,0,6,9,6,12.666666666666666,11.1,2.02,Graduate
66474,18,2,9556,1,133.1,101.5,1,0,0,0,0,20,0,7,15,2,10.5,0,7,16,0,0.0,12.7,-1.7,Dropout
782,39,1,8014,0,133.1,103.0,0,1,0,0,0,24,0,6,6,0,0.0,0,6,6,0,0.0,10.8,1.74,Dropout
59468,39,1,9238,1,133.1,140.0,1,1,0,1,0,33,0,6,13,0,0.0,0,6,6,0,0.0,9.4,-3.12,Dropout
57484,39,1,9991,0,133.1,130.0,0,1,0,1,0,43,0,5,4,0,0.0,0,5,7,0,0.0,16.2,-0.92,Dropout
114194,1,3,9254,1,126.0,136.2,1,0,1,1,0,19,0,6,6,6,14.333333333333334,0,6,6,6,14.166666666666666,8.9,3.51,Graduate
30345,39,1,9003,1,130.0,120.0,0,0,1,1,0,31,0,6,16,0,0.0,0,6,7,0,0.0,12.4,1.79,Dropout
36099,1,2,9500,1,140.0,126.5,1,0,1,0,0,19,0,8,8,7,14.901428571428571,0,8,8,7,14.901428571428571,10.8,1.74,Graduate
106192,17,2,9147,1,120.0,113.4,1,0,1,0,0,19,0,5,12,3,10.5,0,5,10,3,10.8,12.4,1.79,Graduate
19135,39,1,9003,1,111.0,95.8,0,1,0,1,0,43,0,6,9,0,0.0,0,6,6,0,0.0,8.9,3.51,Dropout
1543,17,4,9238,1,123.0,113.9,1,0,1,0,0,18,0,6,7,5,11.8,0,6,6,6,13.333333333333334,10.8,1.74,Graduate
89560,1,1,9085,1,143.0,135.7,1,0,1,0,0,18,0,5,6,3,13.0,0,5,10,6,14.0,10.8,1.74,Graduate
26449,1,2,171,1,142.0,130.2,1,1,1,1,0,19,0,0,0,0,0.0,0,0,13,0,0.0,12.7,-1.7,Enrolled
75958,1,1,9853,1,131.0,126.1,1,0,1,0,0,18,0,6,9,4,11.75,0,6,11,4,11.0,10.8,1.74,Enrolled
29900,17,4,9853,1,138.0,125.5,1,0,1,0,0,19,0,6,10,4,12.25,0,6,9,4,11.6,11.1,2.02,Enrolled
57892,1,1,9238,1,128.0,124.0,0,0,1,0,1,18,0,6,8,5,11.4,0,6,9,5,11.4,9.4,-3.12,Graduate
112382,17,1,9147,1,132.0,119.1,0,0,1,1,0,21,0,5,8,4,13.5,0,5,9,5,12.0,8.9,3.51,Graduate
64431,1,2,9500,1,117.0,111.6,1,0,1,0,1,19,0,7,10,5,13.5,0,8,10,6,12.116666666666667,12.4,1.79,Graduate
11466,17,1,9238,1,145.0,145.0,1,0,1,0,0,19,0,6,7,6,13.571428571428571,0,6,6,6,12.5,12.4,1.79,Graduate
56311,39,1,9500,1,140.0,108.5,0,1,0,1,0,32,0,7,7,0,0.0,0,8,8,0,0.0,13.9,0.79,Dropout
63392,1,1,9500,1,143.0,136.5,1,0,1,0,1,20,0,8,8,8,13.25375,0,8,8,8,13.25375,9.4,-3.12,Graduate
103130,18,5,9853,1,110.0,110.0,1,0,1,0,1,20,0,6,11,3,13.0,0,6,10,3,12.333333333333334,9.4,-3.12,Graduate
91463,1,4,9085,1,138.0,126.3,1,0,1,0,1,18,0,6,7,6,14.833333333333334,0,6,8,6,12.571428571428571,8.9,3.51,Graduate
44240,1,1,9773,1,151.0,144.2,0,0,1,1,0,18,0,6,7,6,14.0,0,6,6,6,14.666666666666666,16.2,-0.92,Graduate
117829,17,6,9254,1,113.0,116.5,0,0,1,1,0,18,0,6,9,5,11.0,0,6,6,4,11.5,15.5,-4.06,Graduate
33011,1,1,9773,1,136.0,125.1,1,0,1,0,1,18,0,6,6,6,13.833333333333334,0,6,6,6,12.5,11.1,2.02,Graduate
20483,39,2,9991,0,135.0,121.4,0,0,1,0,0,29,0,5,7,3,12.333333333333334,0,5,6,5,11.6,10.8,1.74,Graduate
22964,17,2,9500,1,142.0,131.6,1,0,1,0,0,18,0,8,8,7,13.937142857142858,0,8,8,7,13.937142857142858,10.8,1.74,Graduate
52070,43,2,9254,1,117.0,109.3,1,0,1,0,0,19,0,6,0,0,0.0,0,6,0,0,0.0,9.4,-3.12,Dropout
26493,1,2,9773,1,148.0,141.7,0,0,1,0,1,18,0,6,6,6,13.833333333333334,0,6,6,6,13.5,13.9,0.79,Graduate
95389,1,1,9773,1,115.0,116.1,1,0,1,0,1,19,0,6,6,6,13.0,0,6,10,5,12.8,12.4,1.79,Graduate
57191,1,5,9773,1,133.0,130.2,1,0,1,0,0,18,0,6,6,6,14.0,0,6,7,6,14.0,7.6,0.32,Graduate
31539,39,1,9991,0,133.1,116.3,0,0,1,1,0,29,0,5,5,0,0.0,0,5,5,0,0.0,12.4,1.79,Dropout
89920,1,1,9254,1,148.0,137.2,0,0,1,1,0,18,0,6,8,2,11.5,0,6,13,2,13.5,10.8,1.74,Graduate
89029,17,1,9254,1,119.0,110.1,1,0,1,0,0,19,0,6,6,6,12.166666666666666,0,6,8,6,12.142857142857142,11.1,2.02,Graduate
18649,39,1,9147,1,133.1,135.6,0,0,1,0,0,37,0,5,5,0,0.0,0,5,5,0,0.0,11.1,2.02,Dropout
41996,1,1,9238,1,125.0,122.8,0,0,1,0,0,19,0,6,11,6,11.833333333333334,0,6,12,4,12.0,12.7,-1.7,Enrolled
12619,44,1,9238,1,130.0,135.0,0,0,1,0,0,41,2,6,8,4,13.75,0,6,7,6,13.5,9.4,-3.12,Enrolled
9274,1,2,9500,1,136.0,129.9,1,0,1,0,1,19,0,7,9,7,13.198571428571428,0,8,8,7,13.0625,15.5,-4.06,Graduate
61278,1,3,9500,1,140.0,131.6,1,1,1,0,1,18,0,7,9,6,12.65,0,8,12,6,12.445555555555554,15.5,-4.06,Enrolled
122206,1,6,9147,1,118.0,118.4,1,0,1,0,0,20,0,5,6,5,11.666666666666666,0,5,8,4,12.25,10.8,1.74,Graduate
21052,1,2,9500,1,161.0,142.0,1,0,1,0,1,18,0,7,7,6,14.15,0,7,7,6,14.15,7.6,0.32,Graduate
82527,1,1,9147,1,150.0,146.2,0,0,1,1,0,20,0,5,7,5,12.4,0,5,5,5,14.6,8.9,3.51,Graduate
54793,1,1,9773,1,133.0,121.7,0,0,1,1,0,18,0,6,6,6,13.166666666666666,0,6,7,6,12.833333333333334,16.2,-0.92,Graduate
98127,1,1,9238,1,154.0,150.2,0,0,1,0,0,18,0,6,6,0,0.0,0,6,6,0,0.0,9.4,-3.12,Graduate
72117,1,4,9500,1,145.0,128.4,1,0,1,0,0,20,0,7,10,6,11.658333333333331,0,8,9,7,13.05,12.4,1.79,Dropout
77815,1,4,9147,1,131.0,122.4,1,0,1,1,0,18,0,5,5,0,0.0,0,5,5,0,0.0,9.4,-3.12,Graduate
74886,17,1,9773,1,133.1,143.0,0,0,0,0,0,21,0,6,6,6,14.0,0,6,6,6,13.5,8.9,3.51,Graduate
50078,39,1,8014,0,133.1,107.0,0,0,0,0,0,43,0,5,5,0,0.0,0,5,5,0,0.0,10.8,1.74,Dropout
99538,5,2,9147,1,118.0,113.5,1,0,1,0,0,20,0,5,6,3,12.333333333333334,0,5,9,3,10.8,9.4,-3.12,Graduate
86666,1,2,9254,1,121.0,116.8,1,0,1,0,0,21,0,6,8,5,12.0,0,6,9,5,12.8,11.1,2.02,Graduate
127035,17,1,9773,1,132.0,119.1,1,0,1,0,0,19,0,6,7,6,13.4,0,6,6,6,14.0,15.5,-4.06,Graduate
106939,44,1,9003,1,150.0,150.0,0,0,1,0,0,21,0,6,6,6,14.333333333333334,0,6,6,6,12.833333333333334,15.5,-4.06,Graduate
55144,17,1,9238,1,128.0,116.5,1,0,1,0,0,18,0,6,9,5,12.0,0,6,7,4,10.75,16.2,-0.92,Graduate
55091,1,1,9500,1,140.0,131.5,1,0,1,0,1,18,0,8,8,8,13.39125,0,8,8,8,13.39125,9.4,-3.12,Graduate
31197,1,3,9147,1,118.0,118.3,1,0,1,1,0,19,0,5,10,3,12.0,0,5,9,4,13.25,12.4,1.79,Enrolled
63024,1,2,9500,1,144.0,130.8,1,0,1,0,1,18,0,8,9,7,12.828571428571427,0,8,9,7,12.828571428571427,12.7,-1.7,Graduate
55944,17,3,9070,1,145.0,146.3,1,0,1,0,1,18,0,6,6,6,12.166666666666666,0,6,6,6,13.666666666666666,8.9,3.51,Graduate
84200,39,1,9238,1,133.1,130.0,0,0,1,0,1,27,0,6,7,6,12.666666666666666,0,6,6,6,12.5,11.1,2.02,Graduate
46141,1,1,9070,1,141.0,133.0,0,0,1,0,1,18,0,6,7,6,14.857142857142858,0,6,6,6,15.0,13.9,0.79,Graduate
8089,1,1,171,1,125.0,119.5,1,0,1,0,0,22,0,0,0,0,0.0,0,0,0,0,0.0,11.1,2.02,Dropout
11118,17,5,9500,1,137.0,126.3,0,0,1,0,1,18,0,7,8,7,13.56875,0,8,8,8,14.02625,15.5,-4.06,Graduate
7090,1,1,9500,1,131.0,126.3,0,0,1,0,1,18,0,7,9,7,13.761111111111113,0,8,11,8,14.2125,16.2,-0.92,Graduate
18432,39,1,9119,1,133.1,110.0,0,1,0,1,0,34,0,5,5,0,0.0,0,5,5,0,0.0,9.4,-3.12,Dropout
30948,17,4,171,1,117.0,109.3,1,0,1,1,0,22,0,0,0,0,0.0,0,0,0,0,0.0,9.4,-3.12,Dropout
97039,18,4,9254,1,122.0,112.3,1,0,1,0,0,19,0,6,0,0,0.0,0,6,0,0,0.0,12.4,1.79,Graduate
85327,17,1,9254,1,133.1,105.0,0,0,1,1,0,19,0,6,9,5,13.6,0,6,9,5,12.5,11.1,2.02,Graduate
97291,39,1,8014,0,133.1,106.0,1,1,1,0,0,27,0,6,6,6,13.333333333333334,0,6,6,6,14.666666666666666,8.9,3.51,Graduate
32729,39,1,9670,1,133.1,130.0,0,1,0,0,0,32,0,5,5,0,0.0,0,5,5,0,0.0,9.4,-3.12,Dropout
1934,1,3,9773,1,147.0,136.7,1,0,1,0,0,20,0,6,6,6,12.5,0,6,6,6,13.5,11.1,2.02,Graduate
58660,1,1,9670,1,127.0,121.1,0,0,1,1,0,18,0,6,6,6,13.666666666666666,0,6,10,4,12.5,15.5,-4.06,Enrolled
48172,1,2,9773,1,145.0,127.9,1,0,1,0,1,19,0,6,6,6,13.0,0,6,7,6,14.857142857142858,8.9,3.51,Graduate
33042,1,1,9085,1,141.0,130.5,0,0,1,0,0,18,0,6,7,6,15.0,0,6,7,6,14.857142857142858,11.1,2.02,Graduate
25197,17,3,9773,1,138.0,145.0,1,0,1,0,0,18,0,6,6,6,13.0,0,6,6,6,14.666666666666666,10.8,1.74,Graduate
28078,17,1,9070,1,153.0,139.4,1,0,1,0,1,18,1,6,7,5,13.2,0,6,6,6,12.5,13.9,0.79,Graduate
37450,39,2,9119,1,140.0,128.0,0,0,1,1,0,25,0,5,5,0,0.0,0,5,0,0,0.0,9.4,-3.12,Dropout
24500,44,1,9119,1,140.0,140.0,0,0,1,0,0,20,2,5,6,5,14.2,1,5,8,2,13.5,12.4,1.79,Enrolled
7528,1,1,171,1,138.0,141.5,1,0,1,0,0,19,0,0,0,0,0.0,0,0,0,0,0.0,7.6,0.32,Dropout
116643,1,1,171,1,127.0,121.2,1,0,1,0,0,21,6,12,12,11,12.0,4,11,14,11,13.0,8.9,3.51,Graduate
29701,1,3,9500,1,118.0,121.1,0,0,1,0,1,19,0,7,8,6,13.9,0,8,9,7,14.671428571428574,12.4,1.79,Graduate
99659,17,1,9853,1,142.0,131.1,0,0,1,0,1,18,0,7,8,7,14.2,0,7,9,7,13.857142857142858,13.9,0.79,Graduate
19055,17,1,9147,1,120.0,118.0,1,0,1,1,0,20,0,5,9,4,11.6,0,5,8,1,11.0,12.7,-1.7,Enrolled
99700,17,1,9238,1,131.0,125.2,1,0,1,0,1,19,0,6,6,6,13.833333333333334,0,6,6,6,14.5,11.1,2.02,Graduate
121807,17,2,9147,1,135.0,121.7,0,0,1,1,0,18,0,5,8,3,12.0,0,5,10,5,11.8,9.4,-3.12,Graduate
12742,39,1,8014,0,133.1,113.0,0,0,1,0,0,24,0,6,7,6,12.666666666666666,0,6,6,6,12.666666666666666,12.4,1.79,Graduate
38499,17,1,9070,1,145.0,137.3,0,0,1,0,0,18,0,6,6,6,13.333333333333334,0,6,6,5,12.6,9.4,-3.12,Enrolled
70389,17,1,9254,1,135.0,121.0,1,0,1,1,0,21,0,6,12,3,10.5,0,6,16,2,10.5,10.8,1.74,Enrolled
98082,1,2,9773,1,136.0,132.9,1,0,1,0,0,18,0,6,8,6,12.666666666666666,0,6,8,6,12.0,7.6,0.32,Graduate
77531,17,2,9147,1,117.0,118.4,1,0,1,0,0,20,0,5,14,2,10.5,0,5,9,2,10.0,7.6,0.32,Graduate
12325,39,1,9500,1,133.1,115.0,0,0,1,0,1,23,0,7,8,7,12.92875,0,8,9,8,12.88625,11.1,2.02,Graduate
24786,17,5,9500,1,137.0,131.1,1,0,1,0,0,18,0,7,9,6,13.78,0,8,10,8,14.864444444444445,15.5,-4.06,Graduate
55354,1,1,9853,1,126.0,131.0,1,0,1,0,0,18,0,6,10,5,13.4,0,6,9,5,12.0,10.8,1.74,Enrolled
50380,17,1,9085,1,140.0,124.1,0,0,1,0,0,19,0,5,12,5,13.6,0,5,5,5,12.2,9.4,-3.12,Graduate
24672,17,1,9670,1,127.0,115.8,0,0,1,0,0,19,0,6,0,0,0.0,0,6,0,0,0.0,8.9,3.51,Dropout
7705,39,1,9991,0,110.0,116.0,0,0,0,1,0,35,0,5,7,0,0.0,0,5,5,0,0.0,10.8,1.74,Dropout
7423,17,5,9070,1,135.0,138.3,0,0,1,0,0,18,0,6,9,6,12.666666666666666,0,6,6,6,13.333333333333334,9.4,-3.12,Graduate
109297,39,1,9773,1,130.0,121.8,0,0,1,0,0,28,0,6,8,5,11.833333333333334,0,6,7,5,13.0,13.9,0.79,Graduate
16998,17,1,9085,1,121.0,118.9,1,0,1,0,1,20,0,6,9,6,13.555555555555555,0,6,10,6,12.666666666666666,12.4,1.79,Graduate
114481,17,1,9500,1,138.0,138.0,0,0,1,0,0,19,0,7,8,6,14.13125,0,8,8,6,13.983333333333334,15.5,-4.06,Graduate
126427,7,1,9238,1,150.0,150.0,0,0,1,0,0,27,3,6,6,6,13.166666666666666,2,6,7,6,14.0,15.5,-4.06,Graduate
55150,1,1,9773,1,152.0,154.1,1,0,1,0,1,20,0,6,6,6,13.0,0,6,6,6,13.0,12.7,-1.7,Graduate
34697,1,1,9773,1,137.0,126.3,1,0,1,1,1,18,0,6,7,6,13.666666666666666,0,6,9,6,13.333333333333334,13.9,0.79,Graduate
20362,1,1,9500,1,127.0,127.0,1,0,1,0,0,19,0,7,7,6,12.916666666666666,0,7,7,6,12.916666666666666,7.6,0.32,Graduate
36938,17,6,9500,1,145.0,130.4,1,0,1,0,0,18,0,7,8,7,13.462857142857144,0,8,8,8,13.90625,11.1,2.02,Graduate
86192,44,1,9238,1,130.0,130.0,1,0,1,0,1,21,0,6,9,3,11.666666666666666,0,6,10,5,10.8,9.4,-3.12,Graduate
7695,7,1,9147,1,140.0,140.0,0,0,1,0,0,35,2,7,7,1,13.0,0,5,5,0,0.0,11.1,2.02,Dropout
98403,39,1,8014,0,133.1,130.0,0,0,1,0,0,33,0,6,7,6,14.428571428571429,0,6,6,6,14.166666666666666,7.6,0.32,Graduate
45187,15,1,9254,1,130.0,130.0,0,1,1,1,0,25,0,6,14,4,12.0,0,6,11,3,12.0,11.1,2.02,Enrolled
28717,43,1,9070,1,124.0,118.4,0,0,1,0,0,21,7,10,10,10,13.0,9,10,10,9,12.7,7.6,0.32,Enrolled
124563,1,1,9254,1,180.0,153.5,1,0,1,0,1,18,0,6,6,6,15.166666666666666,0,6,6,6,14.166666666666666,9.4,-3.12,Graduate
105135,43,1,9119,1,120.0,120.4,0,0,0,1,0,19,0,5,5,0,0.0,0,5,5,0,0.0,9.4,-3.12,Graduate
2636,39,1,9003,1,133.1,120.0,0,0,1,1,0,32,0,6,11,0,0.0,0,6,12,1,13.0,9.4,-3.12,Dropout
106333,17,1,9238,1,118.0,110.0,1,0,1,0,1,19,0,6,8,5,11.0,0,6,11,4,11.0,12.4,1.79,Graduate
34241,1,1,9238,1,137.0,131.9,0,0,1,0,0,18,0,6,7,6,13.0,0,6,6,6,12.5,11.1,2.02,Graduate
45586,1,1,9147,1,152.0,137.8,1,0,1,1,0,19,0,5,6,5,11.8,0,5,13,5,13.25,16.2,-0.92,Graduate
99360,17,1,9147,1,135.0,128.7,1,0,1,0,0,18,0,5,8,3,11.0,0,5,12,3,11.333333333333334,7.6,0.32,Graduate
15044,18,1,9147,1,133.1,101.0,1,1,0,1,0,21,0,5,14,1,10.0,0,5,14,2,11.0,8.9,3.51,Dropout
52922,17,6,9500,1,132.0,132.4,1,0,1,1,1,22,0,7,8,6,13.516666666666666,0,8,9,7,13.771428571428572,11.1,2.02,Graduate
117115,39,1,9670,1,130.0,100.0,0,1,0,0,0,30,0,6,10,4,11.5,0,6,11,3,11.666666666666666,13.9,0.79,Graduate
42610,53,1,9085,1,160.0,155.7,1,0,1,0,1,21,7,11,18,8,14.88888888888889,4,9,9,11,13.727272727272728,8.9,3.51,Graduate
83080,1,1,9773,1,160.0,155.5,1,0,1,0,0,18,0,6,6,6,13.333333333333334,0,6,6,6,13.666666666666666,12.7,-1.7,Graduate
38713,39,1,9119,1,120.0,148.8,0,0,1,1,0,39,0,5,5,5,12.8,0,5,5,5,14.2,12.7,-1.7,Dropout
94477,18,4,9500,1,135.0,126.0,1,0,1,0,0,18,0,8,8,7,14.935714285714283,0,8,8,7,14.935714285714283,10.8,1.74,Graduate
60553,39,1,9670,1,133.1,126.3,0,0,1,1,1,30,0,6,7,5,11.2,0,6,7,5,13.8,15.5,-4.06,Dropout
1900,1,1,9238,1,125.0,116.3,1,0,1,0,1,21,0,7,9,5,13.342857142857143,0,8,9,7,12.5,12.4,1.79,Graduate
68066,39,1,9147,1,140.0,120.0,0,0,1,1,0,33,0,5,11,4,11.25,0,5,7,4,12.0,12.7,-1.7,Enrolled
117824,44,1,9003,1,140.0,140.0,1,0,1,1,0,21,0,6,7,6,12.0,0,6,9,4,12.8,11.1,2.02,Graduate
82126,39,1,8014,0,110.0,117.0,0,0,1,0,1,43,0,6,6,6,11.666666666666666,0,6,6,6,13.333333333333334,10.8,1.74,Graduate
6006,1,1,9500,1,147.0,131.6,0,0,1,0,0,18,0,7,8,6,13.958333333333334,0,8,8,8,14.71875,11.1,2.02,Graduate
117274,18,6,9500,1,139.0,126.8,1,0,1,0,1,19,0,8,8,7,14.314285714285717,0,8,8,7,14.314285714285717,12.7,-1.7,Graduate
18960,1,3,9254,1,132.0,124.3,1,0,1,0,0,20,0,6,10,5,13.25,0,6,6,5,11.833333333333334,13.9,0.79,Graduate
27530,1,1,9500,1,154.0,144.9,0,0,1,1,1,18,0,7,7,7,15.957142857142856,0,8,8,8,15.188888888888888,16.2,-0.92,Graduate
4143,17,1,9238,1,145.0,138.8,0,0,1,1,0,19,0,6,8,6,11.666666666666666,0,6,6,6,11.166666666666666,9.4,-3.12,Graduate
93421,1,1,9670,1,124.0,119.3,1,0,1,0,0,19,0,5,6,3,12.666666666666666,0,5,5,4,13.75,9.4,-3.12,Graduate
44881,1,4,9500,1,141.0,128.8,1,0,1,0,0,18,0,7,7,6,12.766666666666666,0,7,7,6,12.766666666666666,7.6,0.32,Graduate
74465,1,1,9773,1,127.0,123.2,1,0,1,1,1,18,0,6,7,5,13.0,0,6,7,5,13.8,12.4,1.79,Graduate
24380,17,1,9238,1,132.0,127.6,1,0,1,0,0,18,0,6,7,6,11.666666666666666,0,6,7,6,13.0,11.1,2.02,Graduate
118687,17,1,9254,1,133.1,178.0,1,0,1,0,1,21,0,6,8,2,10.5,0,6,12,3,11.0,9.4,-3.12,Graduate
60731,1,1,9773,1,116.0,110.7,0,0,1,0,1,18,0,6,6,6,13.833333333333334,0,6,6,6,12.5,11.1,2.02,Graduate
34989,1,1,171,1,162.0,142.8,1,0,0,1,0,21,0,0,0,0,0.0,0,0,0,0,0.0,12.7,-1.7,Dropout
42860,1,2,9085,1,117.0,115.1,1,0,1,0,1,20,0,6,7,6,14.666666666666666,0,6,8,5,13.6,13.9,0.79,Graduate
54556,17,6,9254,1,125.0,115.9,1,0,1,0,1,18,0,6,6,6,12.333333333333334,0,6,6,6,12.333333333333334,12.4,1.79,Graduate
67204,1,2,9085,1,140.0,129.0,1,0,1,1,0,21,0,5,12,2,14.5,0,5,5,0,0.0,9.4,-3.12,Dropout
33271,16,1,9238,1,155.0,167.1,1,0,1,1,0,18,0,6,0,0,0.0,0,6,0,0,0.0,7.6,0.32,Dropout
68169,1,1,9500,1,130.0,117.8,0,0,1,0,0,19,0,8,8,7,12.357142857142858,0,8,8,7,12.357142857142858,12.7,-1.7,Graduate
78273,39,1,9238,1,133.1,120.5,0,0,1,0,0,28,0,6,16,0,0.0,0,6,7,0,0.0,10.8,1.74,Graduate
64830,39,1,9853,1,133.1,110.0,0,0,0,0,0,30,0,6,0,0,0.0,0,5,0,0,0.0,12.7,-1.7,Dropout
126301,1,1,9670,1,146.0,149.5,1,0,1,0,1,18,0,6,8,6,14.0,0,6,10,6,14.625,11.1,2.02,Graduate
9220,39,1,9991,0,133.1,111.9,0,0,1,1,0,31,0,5,5,0,0.0,0,5,5,0,0.0,7.6,0.32,Dropout
19901,1,1,171,1,133.1,129.0,1,0,1,1,0,20,0,0,0,0,0.0,0,0,0,0,0.0,16.2,-0.92,Dropout
93195,44,1,9119,1,130.0,130.0,1,0,0,1,0,21,0,5,8,3,12.0,0,5,10,3,12.0,12.4,1.79,Graduate
3099,1,6,9254,1,102.0,101.7,1,0,1,0,1,21,0,6,6,6,12.5,0,6,6,6,12.166666666666666,12.4,1.79,Graduate
5561,1,1,9853,1,128.0,124.5,1,0,1,0,0,18,0,6,8,6,12.5,0,6,7,6,12.333333333333334,10.8,1.74,Graduate
34981,1,1,171,1,163.0,175.6,1,0,1,0,0,18,0,0,0,0,0.0,0,0,0,0,0.0,12.4,1.79,Dropout
102486,1,1,9130,1,127.0,120.2,1,1,0,0,0,20,0,7,9,7,11.714285714285714,0,6,6,2,10.5,12.7,-1.7,Graduate
117728,1,1,9147,1,127.0,123.2,1,0,1,0,0,20,0,5,8,1,12.0,0,5,9,2,12.5,7.6,0.32,Graduate
13274,1,1,9085,1,129.0,117.2,1,0,1,0,1,20,0,5,5,5,13.6,0,5,5,5,14.2,10.8,1.74,Graduate
104979,39,1,9003,1,133.1,100.0,0,0,0,1,0,32,0,7,18,0,0.0,0,7,7,0,0.0,15.5,-4.06,Graduate
77536,17,1,9254,1,118.0,120.8,1,0,1,0,0,20,0,6,11,3,12.0,0,6,11,5,11.833333333333334,10.8,1.74,Graduate
11946,17,1,9670,1,106.0,105.7,0,0,1,0,0,21,0,5,6,5,12.2,0,5,6,4,11.25,10.8,1.74,Graduate
114838,1,1,9670,1,115.0,114.3,1,0,1,0,0,18,0,6,9,4,13.0,0,6,9,6,13.875,12.4,1.79,Graduate
23779,1,1,9238,1,133.0,122.2,0,0,1,0,1,19,0,6,10,5,11.714285714285714,0,6,8,5,11.0,12.7,-1.7,Graduate
94544,17,1,9238,1,126.0,116.9,1,0,1,0,0,20,0,6,8,6,11.875,0,6,6,6,12.333333333333334,11.1,2.02,Graduate
31659,18,1,9670,1,130.0,119.5,0,0,1,0,0,18,0,5,0,0,0.0,0,5,0,0,0.0,9.4,-3.12,Dropout
60984,17,1,9119,1,131.0,118.4,1,0,1,1,0,18,0,5,8,1,11.0,0,5,10,1,12.0,7.6,0.32,Enrolled
84187,1,1,9773,1,126.0,119.0,1,0,1,0,1,18,0,6,6,6,12.666666666666666,0,6,8,6,11.5,12.4,1.79,Graduate
52859,1,1,9500,1,130.0,119.0,1,0,1,0,1,20,0,8,8,7,13.812857142857142,0,8,8,7,13.812857142857142,10.8,1.74,Graduate
66100,1,1,9070,1,138.0,133.0,1,0,1,0,0,19,0,6,7,6,12.5,0,6,6,6,12.666666666666666,12.4,1.79,Graduate
52058,1,6,9238,1,126.0,122.1,1,0,1,0,0,21,0,6,9,6,13.333333333333334,0,6,6,6,13.0,11.1,2.02,Graduate
